iso3,year,in_degree_centrality,out_degree_centrality,in_strength,out_strength,betweenness_centrality,pagerank,country_name,continent,un_region,income_group,louvain_community,leiden_community,gn_community,dominant_region,community_label,boundary_score,is_boundary_node,gdp_per_capita,population,unemployment,conflict_intensity,education_index,climate_vulnerability,visa_openness_index
SAU,1990,0.0818965517241379,0.168103448275862,1070682.0,32397.0,0.0001521682340647,0.0083332288044317,Saudi Arabia,Asia,Western Asia,High income,4,3,2,Sub-Saharan Africa & Western Asia,Cluster 4: Sub-Saharan Africa & Western Asia,0.8571428571428571,True,11054.7495049666,10640691.0,7.316,0.0,5.574122405,0.4443,22.3
SDN,1990,0.0560344827586206,0.1594827586206896,690339.0,175906.0,0.0364551612180922,0.0052809076891364,Sudan,Africa,Sub-Saharan Africa,Low income,4,3,2,Sub-Saharan Africa & Western Asia,Cluster 4: Sub-Saharan Africa & Western Asia,1.0,True,1257.1875,22021481.0,15.619,4335.0,1.5,0.6256,15.0
SOM,1990,0.0043103448275862,0.1724137931034483,225139.0,292328.0,0.0086083743842364,0.0014016304026553,Somalia,Africa,Sub-Saharan Africa,Low income,4,3,16,Sub-Saharan Africa & Western Asia,Cluster 4: Sub-Saharan Africa & Western Asia,1.0,True,145.603501373513,7082811.0,19.003,2710.0,1.9003,0.638,15.0
SSD,1990,0.0,0.043103448275862,0.0,242288.0,0.0,0.0006437768240343,South Sudan,Africa,Sub-Saharan Africa,Low income,4,3,16,Sub-Saharan Africa & Western Asia,Cluster 4: Sub-Saharan Africa & Western Asia,1.0,True,1498.27034985194,4737633.0,12.334,0.0,5.726140022,,15.0
SYR,1990,0.0129310344827586,0.2887931034482758,121486.0,124278.0,0.0,0.0024481970216436,Syria,Asia,Western Asia,Low income,4,3,37,Sub-Saharan Africa & Western Asia,Cluster 4: Sub-Saharan Africa & Western Asia,0.7142857142857143,True,978.489616979607,12579208.0,6.75,0.0,3.780265279,0.4587,15.0
THA,1990,0.0474137931034482,0.2586206896551724,95921.0,168903.0,0.0128908232572025,0.0009974606127722,Thailand,Asia,South-Eastern Asia,Upper middle income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.7142857142857143,True,1559.11209344755,54738329.0,2.63,0.0,4.507717011,0.4427,20.9
TUN,1990,0.0646551724137931,0.1724137931034483,16089.0,203302.0,0.0,0.0008941430203682,Tunisia,Africa,Northern Africa,Lower middle income,0,1,2,Latin America & Sub-Saharan Africa,Cluster 0: Latin America & Sub-Saharan Africa,0.8571428571428571,True,1476.43160477311,8324509.0,15.935,0.0,3.466150007,0.3759,27.4
YEM,1990,0.0344827586206896,0.1120689655172413,39115.0,118653.0,0.0,0.001001374053371,Yemen,Asia,Western Asia,Low income,4,3,2,Sub-Saharan Africa & Western Asia,Cluster 4: Sub-Saharan Africa & Western Asia,0.8571428571428571,True,910.422465960748,13887862.0,8.428,0.0,0.29,0.5485,15.0
ARM,1990,0.0560344827586206,0.1594827586206896,200999.0,411341.0,0.0,0.0011710058861003,Armenia,Asia,Western Asia,Upper middle income,5,5,2,Central Asia & Western Asia,Cluster 5: Central Asia & Western Asia,0.5714285714285714,True,635.355327502517,3552128.0,1.774,0.0,9.781759786,0.4164,16.6
AUT,1990,0.1853448275862069,0.2586206896551724,340058.0,234716.0,0.0047606918943125,0.0037724911842632,Austria,Europe,Western Europe,High income,3,2,2,Pan-Europe,Cluster 3: Pan-Europe,1.0,True,21596.068219998,7677850.0,3.42,0.0,10.20033055,0.3088,90.0
BGR,1990,0.5129310344827586,0.2155172413793103,11049.0,306512.0,0.0,0.0007206700444643,Bulgaria,Europe,Eastern Europe,Upper middle income,3,2,2,Pan-Europe,Cluster 3: Pan-Europe,0.8571428571428571,True,2377.3707947508,8718289.0,11.1,0.0,6.81489869,0.3761,59.8
BOL,1990,0.4784482758620689,0.1336206896551724,35674.0,94501.0,0.0,0.0024252485058816,Bolivia,Americas,Latin America,Lower middle income,0,1,29,Latin America & Sub-Saharan Africa,Cluster 0: Latin America & Sub-Saharan Africa,0.8571428571428571,True,682.67681029538,7130142.0,2.935,0.0,5.993671061,0.4917,59.8
BRA,1990,0.4267241379310345,0.3232758620689655,362802.0,230327.0,0.0233904314076727,0.0065904326466613,Brazil,Americas,Latin America,Upper middle income,1,1,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.7142857142857143,True,2581.14187449078,149143223.0,6.887,0.0,3.685384501,0.4153,71.3
CRI,1990,0.6206896551724138,0.1293103448275862,103029.0,12558.0,0.0049345984475294,0.0025050122013569,Costa Rica,Americas,Latin America,Upper middle income,1,0,38,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.5714285714285714,True,1829.6687089559,3121706.0,5.37,0.0,6.246158944,0.4588,68.4
CUB,1990,0.1551724137931034,0.25,14918.0,429244.0,0.0,0.0008797685059005,Cuba,Americas,Latin America,Upper middle income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.5714285714285714,True,2694.31697957692,10631799.0,8.306,0.0,8.794557697,0.439,19.4
CYP,1990,0.5775862068965517,0.0991379310344827,23181.0,41796.0,0.0,0.0011113846020355,Cyprus,Europe,Western Asia,High income,3,2,39,Pan-Europe,Cluster 3: Pan-Europe,0.7142857142857143,True,9641.5751953125,788351.0,3.0,0.0,8.298367536,0.3638,81.4
CZE,1990,0.0517241379310344,0.1810344827586207,188877.0,303973.0,0.0092605239587998,0.0015144589464067,Czechia,Europe,Eastern Europe,High income,3,2,2,Pan-Europe,Cluster 3: Pan-Europe,1.0,True,3969.36733543794,10333355.0,2.27,0.0,9.10276631,0.2716,70.6
DZA,1990,0.0862068965517241,0.2327586206896551,117405.0,690190.0,0.0177819450664278,0.0024740225903216,Algeria,Africa,Northern Africa,Lower middle income,0,1,2,Latin America & Sub-Saharan Africa,Cluster 0: Latin America & Sub-Saharan Africa,0.8571428571428571,True,2445.18332740258,25375810.0,20.6,0.0,4.614607921,0.4079,16.6
ECU,1990,0.2068965517241379,0.1422413793103448,41107.0,102477.0,0.0049128601283773,0.0019090686830546,Ecuador,Americas,Latin America,Upper middle income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.7142857142857143,True,1455.00748510871,10473673.0,4.371,0.0,6.75150013,0.4738,29.5
EST,1990,0.1163793103448275,0.125,210008.0,56509.0,0.0,0.0012171800420314,Estonia,Europe,Northern Europe,High income,5,5,2,Central Asia & Western Asia,Cluster 5: Central Asia & Western Asia,0.5714285714285714,True,3134.38975345407,1569174.0,1.468,0.0,9.655532811,0.3343,65.5
GTM,1990,0.2112068965517241,0.1422413793103448,151581.0,142812.0,0.0043041871921182,0.0019718047698589,Guatemala,Americas,Latin America,Upper middle income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.5714285714285714,True,847.688561830359,9024773.0,2.197,83.0,3.192767468,0.4943,59.0
HND,1990,0.1810344827586207,0.1293103448275862,132804.0,82127.0,0.0051519816390506,0.0019011470935806,Honduras,Americas,Latin America,Lower middle income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.5714285714285714,True,749.818113552631,4980488.0,4.58,1.0,3.867753515,0.4668,57.6
HRV,1990,0.168103448275862,0.1551724137931034,226078.0,451026.0,0.0048911218092252,0.002053177836657,Croatia,Europe,Eastern Europe,High income,3,2,2,Pan-Europe,Cluster 3: Pan-Europe,1.0,True,5369.10978590681,4777368.0,11.14,0.0,6.569557049,0.3886,60.5
HUN,1990,0.521551724137931,0.2112068965517241,185218.0,166046.0,0.0,0.0017219316410209,Hungary,Europe,Eastern Europe,High income,3,2,2,Pan-Europe,Cluster 3: Pan-Europe,1.0,True,3323.53967237633,10373988.0,8.5,0.0,9.479980469,0.3691,72.7
IRL,1990,0.1120689655172413,0.2284482758620689,116778.0,503309.0,0.0,0.0042233156036381,Ireland,Europe,Northern Europe,High income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.8571428571428571,True,14031.3025675469,3513974.0,15.771,0.0,6.995905683,0.3389,92.9
IRN,1990,0.0301724137931034,0.25,1918473.0,265727.0,0.0067606172563069,0.0014216598792825,Iran,Asia,Western Asia,Lower middle income,2,6,2,South Asia,Cluster 2: South Asia,1.0,True,2137.94222739877,58380092.0,11.1,31.0,5.738566289,0.4035,15.0
ISR,1990,0.2543103448275862,0.2198275862068965,840089.0,135096.0,0.0620194245409762,0.010212753111984,Israel,Asia,Western Asia,High income,5,5,2,Central Asia & Western Asia,Cluster 5: Central Asia & Western Asia,0.8571428571428571,True,13300.0985026479,4660000.0,13.387,71.0,9.903128995,0.3314,74.9
JPN,1990,0.2543103448275862,0.3620689655172414,522215.0,393835.0,0.0003478131064337,0.004795523916194,Japan,Asia,Eastern Asia,High income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.5714285714285714,True,26344.7273187725,123478000.0,2.059,0.0,11.6402998,0.3709,92.2
KOR,1990,0.0517241379310344,0.3103448275862069,8476.0,922159.0,0.0,0.0008766319981712,South Korea,Asia,Eastern Asia,High income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.5714285714285714,True,6812.9019416767,42869283.0,2.407,0.0,9.27328968,0.389,82.8
LAO,1990,0.0258620689655172,0.0905172413793103,10732.0,153712.0,0.0,0.0006674574106964,Laos,Asia,South-Eastern Asia,Lower middle income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.7142857142857143,True,200.7349054896,4311955.0,2.497,249.0,3.365593212,0.5485,15.0
LTU,1990,0.4267241379310345,0.1508620689655172,177694.0,194347.0,0.0,0.0013096881051361,Lithuania,Europe,Northern Europe,High income,5,5,2,Central Asia & Western Asia,Cluster 5: Central Asia & Western Asia,0.7142857142857143,True,2182.69156931505,3697838.0,1.1,0.0,9.163519754,0.4008,67.7
MEX,1990,0.3318965517241379,0.2198275862068965,189668.0,1973414.0,0.0295206374085684,0.0180864520804853,Mexico,Americas,Latin America,Upper middle income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.5714285714285714,True,3154.46920349038,82820170.0,3.145,0.0,5.953360081,0.4074,70.6
MNE,1990,0.125,0.0560344827586206,43832.0,57124.0,0.0,0.0010005954014521,Montenegro,Europe,Eastern Europe,Upper middle income,3,2,40,Pan-Europe,Cluster 3: Pan-Europe,1.0,True,1627.06511911987,606372.0,30.118,0.0,10.65470982,0.3943,15.0
NOR,1990,0.6853448275862069,0.168103448275862,91499.0,50515.0,0.0,0.0054251720196785,Norway,Europe,Northern Europe,High income,3,2,41,Pan-Europe,Cluster 3: Pan-Europe,1.0,True,28137.4837293741,4241473.0,5.407,0.0,11.17730999,0.262,91.4
NZL,1990,0.2068965517241379,0.2327586206896551,261007.0,161986.0,0.0367160210479176,0.0155026603714607,New Zealand,Oceania,Australia/NZ,High income,3,2,2,Pan-Europe,Cluster 3: Pan-Europe,0.7142857142857143,True,13663.0216184298,3329800.0,10.614,0.0,10.1395211,0.3188,90.0
PAN,1990,0.3663793103448275,0.146551724137931,29508.0,91157.0,0.0,0.001682906289378,Panama,Americas,Latin America,High income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.5714285714285714,True,2620.13827266274,2455583.0,6.443,0.0,7.407239914,0.4328,59.0
POL,1990,0.2629310344827586,0.3189655172413793,619458.0,1289207.0,0.0453678720704582,0.0042019914622107,Poland,Europe,Eastern Europe,High income,3,2,2,Pan-Europe,Cluster 3: Pan-Europe,1.0,True,1731.2095094382,38110782.0,13.621,0.0,9.670923882,0.3136,76.3
PRI,1990,0.1939655172413793,0.1336206896551724,163820.0,492915.0,0.0289771794297656,0.0177378635491583,Puerto Rico,Americas,Latin America,High income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.5714285714285714,True,8652.50749222505,3537000.0,16.18,0.0,,,
PRK,1990,0.0862068965517241,0.1077586206896551,14988.0,15075.0,0.0,0.0007400597744,North Korea,Asia,Eastern Asia,Low income,1,0,42,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.5714285714285714,True,,21112137.0,2.845,0.0,,0.5187,15.0
PRY,1990,0.0732758620689655,0.1293103448275862,90230.0,186467.0,0.0015868972981041,0.0037083329325741,Paraguay,Americas,Latin America,Upper middle income,0,1,29,Latin America & Sub-Saharan Africa,Cluster 0: Latin America & Sub-Saharan Africa,0.8571428571428571,True,1440.15829610029,4035747.0,5.1,0.0,5.684462242,0.4224,59.0
ROU,1990,0.1034482758620689,0.2672413793103448,73588.0,522868.0,0.0042824488729661,0.0010534690672578,Romania,Europe,Eastern Europe,High income,3,2,2,Pan-Europe,Cluster 3: Pan-Europe,1.0,True,1648.48522974542,23201835.0,8.23,0.0,8.498106819,0.4429,52.6
RUS,1990,0.1810344827586207,0.4008620689655172,5840598.0,7110543.0,0.1507987199582027,0.0195411458645573,Russia,Europe,Eastern Europe,Upper middle income,5,5,2,Central Asia & Western Asia,Cluster 5: Central Asia & Western Asia,0.5714285714285714,True,3494.06323242188,147969406.0,5.11,192.0,9.652386365,0.3503,25.2
SEN,1990,0.0905172413793103,0.2068965517241379,112018.0,132929.0,0.0670409762651142,0.0047960609298625,Senegal,Africa,Sub-Saharan Africa,Lower middle income,6,4,43,Sub-Saharan Africa,Cluster 6: Sub-Saharan Africa,0.8571428571428571,True,957.314337438177,7720523.0,2.861,58.0,1.997784188,0.5501,26.6
SLV,1990,0.2025862068965517,0.146551724137931,25030.0,491101.0,0.0170863188535602,0.0016598322198646,El Salvador,Americas,Latin America,Lower middle income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.5714285714285714,True,892.18271519703,5399726.0,7.53,849.0,3.729339234,0.4539,58.3
SRB,1990,0.168103448275862,0.1422413793103448,554815.0,187152.0,0.0171515338110165,0.0039090435853063,Serbia,Europe,Eastern Europe,Upper middle income,3,2,2,Pan-Europe,Cluster 3: Pan-Europe,1.0,True,2349.40645150289,7897937.0,13.371,0.0,6.295356316,0.4204,23.0
SVK,1990,0.3448275862068966,0.146551724137931,23079.0,172666.0,0.0,0.0007974812489248,Slovakia,Europe,Eastern Europe,High income,3,2,2,Pan-Europe,Cluster 3: Pan-Europe,1.0,True,3221.04590790625,5299187.0,12.1,0.0,6.867406247,0.3752,69.8
SVN,1990,0.3017241379310345,0.1120689655172413,86779.0,68171.0,0.0,0.0013256169549342,Slovenia,Europe,Eastern Europe,High income,3,2,44,Pan-Europe,Cluster 3: Pan-Europe,1.0,True,9925.14071044684,1998161.0,7.08,0.0,7.189289993,0.3537,75.6
TWN,1990,0.0991379310344827,0.0689655172413793,43825.0,193368.0,0.0,0.00130994609097,Taiwan,Asia,Eastern Asia,High income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.7142857142857143,True,,,,,,,
UKR,1990,0.1293103448275862,0.3017241379310345,3688195.0,2844253.0,0.0424766756232273,0.0102383707260531,Ukraine,Europe,Eastern Europe,Lower middle income,5,5,2,Central Asia & Western Asia,Cluster 5: Central Asia & Western Asia,0.5714285714285714,True,1563.63415527344,52054092.0,1.9,0.0,9.276183691,0.4262,23.0
AZE,1990,0.0818965517241379,0.1293103448275862,190370.0,688434.0,0.0,0.0011472338256646,Azerbaijan,Asia,Western Asia,Upper middle income,5,5,2,Central Asia & Western Asia,Cluster 5: Central Asia & Western Asia,0.5714285714285714,True,1238.27189274842,7175200.0,0.9,0.0,9.921096274,0.4462,20.2
GEO,1990,0.0818965517241379,0.1293103448275862,165034.0,549088.0,0.0085648977459322,0.001116891586926,Georgia,Asia,Western Asia,Upper middle income,5,5,2,Central Asia & Western Asia,Cluster 5: Central Asia & Western Asia,0.5714285714285714,True,1610.98027146868,4802000.0,2.7,0.0,11.80588996,0.4447,20.2
KAZ,1990,0.1163793103448275,0.146551724137931,1603941.0,1652378.0,0.0066954022988505,0.0051904745036302,Kazakhstan,Asia,Central Asia,Upper middle income,5,5,2,Central Asia & Western Asia,Cluster 5: Central Asia & Western Asia,0.5714285714285714,True,1570.00883112591,17154054.0,0.9,0.0,7.497319287,0.3609,20.2
TKM,1990,0.0474137931034482,0.0991379310344827,171474.0,138003.0,0.0,0.001111461012308,Turkmenistan,Asia,Central Asia,Upper middle income,5,5,2,Central Asia & Western Asia,Cluster 5: Central Asia & Western Asia,0.5714285714285714,True,848.155047388424,3760562.0,1.4,0.0,10.95166016,0.3989,15.0
ASM,1990,0.0387931034482758,0.021551724137931,9723.0,502.0,0.0,0.0013191690018993,American Samoa,Oceania,Polynesia,Upper middle income,3,2,45,Pan-Europe,Cluster 3: Pan-Europe,0.7142857142857143,True,8831.26975996609,46640.0,,0.0,,,
FJI,1990,0.0603448275862068,0.0991379310344827,5675.0,34026.0,0.0183471413643827,0.0016265988462971,Fiji,Oceania,Melanesia,Upper middle income,3,2,46,Pan-Europe,Cluster 3: Pan-Europe,0.7142857142857143,True,1728.94076871199,773316.0,4.618,0.0,6.602397357,0.5263,33.8
TKL,1990,0.0172413793103448,0.0172413793103448,109.0,142.0,0.0,0.0006589530588952,Tokelau,Oceania,Polynesia,Lower middle income,3,2,47,Pan-Europe,Cluster 3: Pan-Europe,0.7142857142857143,True,,,,,,,
TON,1990,0.021551724137931,0.043103448275862,416.0,10202.0,0.0,0.0006574095937832,Tonga,Oceania,Polynesia,Upper middle income,3,2,48,Pan-Europe,Cluster 3: Pan-Europe,0.7142857142857143,True,1139.0553819198,99700.0,1.348,0.0,9.118815371,0.602,33.1
WSM,1990,0.0905172413793103,0.0560344827586206,1470.0,33263.0,0.0099126735333631,0.0020638568597098,Samoa,Oceania,Polynesia,Lower middle income,3,2,49,Pan-Europe,Cluster 3: Pan-Europe,0.7142857142857143,True,743.994213008355,169042.0,2.1,0.0,10.12533396,0.5005,35.3
ATG,1990,0.2284482758620689,0.0905172413793103,5825.0,4071.0,4.3476638304224514e-05,0.0019486372221332,Antigua and Barbuda,Americas,Caribbean,High income,1,0,50,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.5714285714285714,True,7590.75442423046,63066.0,,0.0,9.724649907,0.4883,45.4
BHS,1990,0.2887931034482758,0.0991379310344827,12256.0,1057.0,0.0049563367666815,0.0023276160099304,Bahamas,Americas,Caribbean,High income,0,1,51,Latin America & Sub-Saharan Africa,Cluster 0: Latin America & Sub-Saharan Africa,0.7142857142857143,True,11473.3008389353,275945.0,12.17,0.0,10.01280022,0.4631,51.1
BLZ,1990,0.0646551724137931,0.0732758620689655,13556.0,1958.0,0.0,0.000891721629898,Belize,Americas,Central America,Lower middle income,1,0,52,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.5714285714285714,True,2986.46962075029,183076.0,9.647,0.0,5.451236009,0.5074,41.8
BMU,1990,0.1508620689655172,0.043103448275862,7800.0,212.0,0.0,0.0010919929862681,Bermuda,Americas,Northern America,High income,1,0,53,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.7142857142857143,True,27665.525808301,57559.0,,0.0,,,
BRB,1990,0.0603448275862068,0.1206896551724137,11041.0,11032.0,0.0,0.0014013714023983,Barbados,Americas,Caribbean,High income,1,0,54,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.8571428571428571,True,7781.40573306125,258582.0,22.41,0.0,8.369409254,0.3594,51.1
GHA,1990,0.1853448275862069,0.1982758620689655,75762.0,183129.0,0.0098257202567547,0.0017350090864394,Ghana,Africa,Sub-Saharan Africa,Lower middle income,6,4,15,Sub-Saharan Africa,Cluster 6: Sub-Saharan Africa,1.0,True,382.54246368354,15394648.0,3.489,1.0,5.506158276,0.4942,32.4
GLP,1990,0.1034482758620689,0.043103448275862,31153.0,4142.0,8.695327660844903e-05,0.0045762316880177,Guadeloupe,Americas,Caribbean,High income,0,1,55,Latin America & Sub-Saharan Africa,Cluster 0: Latin America & Sub-Saharan Africa,0.8571428571428571,True,,,,,,,
GUF,1990,0.0689655172413793,0.043103448275862,27250.0,1662.0,0.0098257202567547,0.0037070830209134,French Guiana,Americas,South America,High income,0,1,56,Latin America & Sub-Saharan Africa,Cluster 0: Latin America & Sub-Saharan Africa,1.0,True,,,,,,,
LCA,1990,0.2413793103448275,0.0991379310344827,1908.0,7747.0,0.0,0.0011391754333224,Saint Lucia,Americas,Latin America,Upper middle income,1,0,57,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.8571428571428571,True,4204.57161863111,137857.0,16.521,0.0,6.565525952,0.396,45.4
MTQ,1990,0.0646551724137931,0.0517241379310344,18979.0,5330.0,0.0049780750858337,0.0046932537067756,Martinique,Americas,Caribbean,High income,0,1,58,Latin America & Sub-Saharan Africa,Cluster 0: Latin America & Sub-Saharan Africa,0.8571428571428571,True,,,,,,,
TCA,1990,0.0258620689655172,0.0129310344827586,2162.0,1275.0,0.0,0.0014422484741809,Turks and Caicos Islands,Americas,Caribbean,High income,0,1,59,Latin America & Sub-Saharan Africa,Cluster 0: Latin America & Sub-Saharan Africa,0.7142857142857143,True,24122.3028180757,11688.0,,0.0,,,
TTO,1990,0.0689655172413793,0.146551724137931,25014.0,99561.0,0.0092822622779519,0.0020617784120116,Trinidad and Tobago,Americas,Latin America,High income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.5714285714285714,True,4047.25093594674,1252208.0,18.52,39.0,7.252180099,0.4077,47.5
VGB,1990,0.0905172413793103,0.0560344827586206,3657.0,2192.0,0.0,0.0010888485909497,British Virgin Islands,Americas,Caribbean,High income,1,0,60,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.7142857142857143,True,,15704.0,,0.0,,,
BDI,1990,0.0301724137931034,0.0991379310344827,139444.0,168590.0,6.521495745633678e-05,0.0016174035668546,Burundi,Africa,Sub-Saharan Africa,Low income,4,0,61,Sub-Saharan Africa & Western Asia,Cluster 4: Sub-Saharan Africa & Western Asia,1.0,True,202.629446176297,5587052.0,3.147,0.0,1.460590005,0.5452,15.0
BEN,1990,0.043103448275862,0.1034482758620689,32747.0,101879.0,8.695327660844903e-05,0.0012080966744493,Benin,Africa,Sub-Saharan Africa,Low income,6,4,35,Sub-Saharan Africa,Cluster 6: Sub-Saharan Africa,1.0,True,371.101604332357,5281479.0,1.637,0.0,1.458545852,0.5782,25.9
BFA,1990,0.0344827586206896,0.0775862068965517,170316.0,408662.0,0.0092605239587998,0.0079563230916111,Burkina Faso,Africa,Sub-Saharan Africa,Low income,6,4,15,Sub-Saharan Africa,Cluster 6: Sub-Saharan Africa,1.0,True,338.593759055128,9159356.0,2.467,0.0,1.469865149,0.5825,25.2
BIH,1990,0.0560344827586206,0.1206896551724137,28628.0,576745.0,0.0,0.0009284171650947,Bosnia and Herzegovina,Europe,Eastern Europe,Upper middle income,3,2,2,Pan-Europe,Cluster 3: Pan-Europe,1.0,True,1742.88262171767,4448652.0,17.55,0.0,6.119783684,0.4026,18.0
BLR,1990,0.2241379310344827,0.1422413793103448,676895.0,959003.0,0.0,0.0025505049596608,Belarus,Europe,Eastern Europe,Upper middle income,5,5,2,Central Asia & Western Asia,Cluster 5: Central Asia & Western Asia,0.5714285714285714,True,1706.64091882343,10189348.0,0.6,0.0,9.956694897,0.3686,23.0
