iso3,year,visa_openness_index
LVA,2015,159.0
LVA,2016,163.0
LVA,2017,165.0
LVA,2018,179.0
LVA,2019,180.0
LVA,2020,180.0
LVA,2021,181.0
LVA,2022,181.0
LVA,2023,182.0
LVA,2024,186.0
LVA,2025,183.0
MAC,1990,51.1
MAC,1995,56.8
MAC,2000,62.5
MAC,2005,68.2
MAC,2006,71.0
MAC,2007,0.0
MAC,2008,87.0
MAC,2009,0.0
MAC,2010,99.0
MAC,2011,109.0
MAC,2012,107.0
MAC,2013,118.0
MAC,2014,122.0
MAC,2015,120.0
MAC,2016,120.0
MAC,2017,127.0
MAC,2018,144.0
MAC,2019,141.0
MAC,2020,144.0
MAC,2021,144.0
MAC,2022,144.0
MAC,2023,144.0
MAC,2024,144.0
MAC,2025,144.0
MAR,1990,21.6
MAR,1995,24.0
MAR,2000,26.4
MAR,2005,28.8
MAR,2006,30.0
MAR,2007,0.0
MAR,2008,42.0
MAR,2009,0.0
MAR,2010,51.0
MAR,2011,50.0
MAR,2012,51.0
MAR,2013,51.0
MAR,2014,55.0
MAR,2015,56.0
MAR,2016,59.0
MAR,2017,58.0
MAR,2018,61.0
MAR,2019,62.0
MAR,2020,64.0
MAR,2021,63.0
MAR,2022,64.0
MAR,2023,65.0
MAR,2024,71.0
MAR,2025,73.0
MCO,1990,77.8
MCO,1995,86.4
MCO,2000,95.0
MCO,2005,103.7
MCO,2006,108.0
MCO,2007,0.0
MCO,2008,131.0
MCO,2009,0.0
MCO,2010,138.0
MCO,2011,150.0
MCO,2012,147.0
MCO,2013,148.0
MCO,2014,150.0
MCO,2015,151.0
MCO,2016,160.0
MCO,2017,160.0
MCO,2018,174.0
MCO,2019,173.0
MCO,2020,174.0
MCO,2021,174.0
MCO,2022,174.0
MCO,2023,174.0
MCO,2024,178.0
MCO,2025,177.0
MDA,1990,15.0
MDA,1995,15.0
MDA,2000,15.0
MDA,2005,15.0
MDA,2008,0.0
MDA,2009,0.0
MDA,2010,0.0
MDA,2011,0.0
MDA,2012,0.0
MDA,2013,59.0
MDA,2014,89.0
MDA,2015,95.0
MDA,2016,101.0
MDA,2017,102.0
MDA,2018,122.0
MDA,2019,119.0
MDA,2020,120.0
MDA,2021,120.0
MDA,2022,120.0
MDA,2023,121.0
MDA,2024,122.0
MDA,2025,121.0
MDG,1990,18.0
MDG,1995,20.0
MDG,2000,22.0
MDG,2005,24.0
MDG,2006,25.0
MDG,2007,0.0
MDG,2008,39.0
MDG,2009,0.0
MDG,2010,44.0
MDG,2011,44.0
MDG,2012,47.0
MDG,2013,49.0
MDG,2014,49.0
MDG,2015,46.0
MDG,2016,48.0
MDG,2017,50.0
MDG,2018,53.0
MDG,2019,54.0
MDG,2020,55.0
MDG,2021,55.0
MDG,2022,55.0
MDG,2023,55.0
MDG,2024,60.0
MDG,2025,58.0
MDV,1990,33.1
MDV,1995,36.8
MDV,2000,40.5
MDV,2005,44.2
MDV,2006,46.0
MDV,2007,0.0
MDV,2008,64.0
MDV,2009,0.0
MDV,2010,73.0
MDV,2011,76.0
MDV,2012,78.0
MDV,2013,80.0
MDV,2014,84.0
MDV,2015,81.0
MDV,2016,80.0
MDV,2017,80.0
MDV,2018,87.0
MDV,2019,84.0
MDV,2020,85.0
MDV,2021,87.0
MDV,2022,88.0
MDV,2023,89.0
MDV,2024,95.0
MDV,2025,93.0
MEX,1990,70.6
MEX,1995,78.4
MEX,2000,86.2
MEX,2005,94.1
MEX,2006,98.0
MEX,2007,0.0
MEX,2008,114.0
MEX,2009,0.0
MEX,2010,120.0
MEX,2011,129.0
MEX,2012,127.0
MEX,2013,132.0
MEX,2014,133.0
MEX,2015,133.0
MEX,2016,139.0
MEX,2017,142.0
MEX,2018,158.0
MEX,2019,158.0
MEX,2020,159.0
MEX,2021,158.0
MEX,2022,159.0
MEX,2023,159.0
MEX,2024,161.0
MEX,2025,158.0
MHL,1990,25.9
MHL,1995,28.8
MHL,2000,31.7
MHL,2005,34.6
MHL,2006,36.0
MHL,2007,0.0
MHL,2008,57.0
MHL,2009,0.0
MHL,2010,63.0
MHL,2011,69.0
MHL,2012,72.0
MHL,2013,77.0
MHL,2014,79.0
MHL,2015,77.0
MHL,2016,79.0
MHL,2017,112.0
MHL,2018,124.0
MHL,2019,122.0
MHL,2020,123.0
MHL,2021,122.0
MHL,2022,122.0
MHL,2023,123.0
MHL,2024,126.0
MHL,2025,128.0
MKD,1990,15.0
MKD,1995,15.0
MKD,2000,15.0
MKD,2005,15.0
MKD,2008,0.0
MKD,2009,0.0
MKD,2010,0.0
MKD,2011,0.0
MKD,2012,0.0
MKD,2013,0.0
MKD,2014,0.0
MKD,2015,0.0
MKD,2016,0.0
MKD,2017,0.0
MKD,2018,125.0
MKD,2019,123.0
MKD,2020,124.0
MKD,2021,125.0
MKD,2022,125.0
MKD,2023,125.0
MKD,2024,127.0
MKD,2025,129.0
MLI,1990,27.4
MLI,1995,30.4
MLI,2000,33.4
MLI,2005,36.5
MLI,2006,38.0
MLI,2007,0.0
MLI,2008,47.0
MLI,2009,0.0
MLI,2010,52.0
MLI,2011,51.0
MLI,2012,54.0
MLI,2013,53.0
MLI,2014,54.0
MLI,2015,50.0
MLI,2016,52.0
MLI,2017,51.0
MLI,2018,55.0
MLI,2019,54.0
MLI,2020,54.0
MLI,2021,54.0
MLI,2022,54.0
MLI,2023,54.0
MLI,2024,56.0
MLI,2025,55.0
MLT,1990,82.8
MLT,1995,92.0
MLT,2000,101.2
MLT,2005,110.4
MLT,2006,115.0
MLT,2007,0.0
MLT,2008,139.0
MLT,2009,0.0
MLT,2010,146.0
MLT,2011,160.0
MLT,2012,156.0
MLT,2013,163.0
MLT,2014,166.0
MLT,2015,166.0
MLT,2016,168.0
MLT,2017,167.0
MLT,2018,183.0
MLT,2019,183.0
MLT,2020,184.0
MLT,2021,185.0
MLT,2022,185.0
MLT,2023,185.0
MLT,2024,190.0
MLT,2025,185.0
MMR,1990,15.0
MMR,1995,15.0
MMR,2000,15.0
MMR,2005,15.0
MMR,2006,15.0
MMR,2007,0.0
MMR,2008,27.0
MMR,2009,0.0
MMR,2010,34.0
MMR,2011,34.0
MMR,2012,37.0
MMR,2013,40.0
MMR,2014,42.0
MMR,2015,40.0
MMR,2016,42.0
MMR,2017,41.0
MMR,2018,48.0
MMR,2019,46.0
MMR,2020,47.0
MMR,2021,46.0
MMR,2022,46.0
MMR,2023,47.0
MMR,2024,48.0
MMR,2025,44.0
MNE,1990,15.0
MNE,1995,15.0
MNE,2000,15.0
MNE,2005,15.0
MNE,2006,0.0
MNE,2007,0.0
MNE,2008,0.0
MNE,2009,0.0
MNE,2010,86.0
MNE,2011,97.0
MNE,2012,94.0
MNE,2013,98.0
MNE,2014,99.0
MNE,2015,104.0
MNE,2016,107.0
MNE,2017,107.0
MNE,2018,123.0
MNE,2019,122.0
MNE,2020,124.0
MNE,2021,123.0
MNE,2022,123.0
MNE,2023,124.0
MNE,2024,126.0
MNE,2025,128.0
MNG,1990,17.3
MNG,1995,19.2
MNG,2000,21.1
MNG,2005,23.0
MNG,2006,24.0
MNG,2007,0.0
MNG,2008,39.0
MNG,2009,0.0
MNG,2010,45.0
MNG,2011,43.0
MNG,2012,49.0
MNG,2013,51.0
MNG,2014,51.0
MNG,2015,52.0
MNG,2016,56.0
MNG,2017,54.0
MNG,2018,61.0
MNG,2019,62.0
MNG,2020,62.0
MNG,2021,61.0
MNG,2022,61.0
MNG,2023,62.0
MNG,2024,63.0
MNG,2025,65.0
MOZ,1990,15.8
MOZ,1995,17.6
MOZ,2000,19.4
MOZ,2005,21.1
MOZ,2006,22.0
MOZ,2007,0.0
MOZ,2008,37.0
MOZ,2009,0.0
MOZ,2010,45.0
MOZ,2011,44.0
MOZ,2012,49.0
MOZ,2013,49.0
MOZ,2014,51.0
MOZ,2015,49.0
MOZ,2016,51.0
MOZ,2017,55.0
MOZ,2018,58.0
MOZ,2019,60.0
MOZ,2020,62.0
MOZ,2021,62.0
MOZ,2022,62.0
MOZ,2023,62.0
MOZ,2024,63.0
MOZ,2025,62.0
MRT,1990,28.1
MRT,1995,31.2
MRT,2000,34.3
MRT,2005,37.4
MRT,2006,39.0
MRT,2007,0.0
MRT,2008,49.0
MRT,2009,0.0
MRT,2010,52.0
MRT,2011,52.0
MRT,2012,54.0
MRT,2013,55.0
MRT,2014,55.0
MRT,2015,53.0
MRT,2016,55.0
MRT,2017,54.0
MRT,2018,58.0
MRT,2019,58.0
MRT,2020,59.0
MRT,2021,59.0
MRT,2022,59.0
MRT,2023,59.0
MRT,2024,59.0
MRT,2025,57.0
MUS,1990,37.4
MUS,1995,41.6
MUS,2000,45.8
MUS,2005,49.9
MUS,2006,52.0
MUS,2007,0.0
MUS,2008,67.0
MUS,2009,0.0
MUS,2010,111.0
MUS,2011,122.0
MUS,2012,120.0
MUS,2013,123.0
MUS,2014,125.0
MUS,2015,124.0
MUS,2016,128.0
MUS,2017,131.0
MUS,2018,146.0
MUS,2019,146.0
MUS,2020,148.0
MUS,2021,146.0
MUS,2022,146.0
MUS,2023,146.0
MUS,2024,150.0
MUS,2025,149.0
MWI,1990,34.6
MWI,1995,38.4
MWI,2000,42.2
MWI,2005,46.1
MWI,2006,48.0
MWI,2007,0.0
MWI,2008,60.0
MWI,2009,0.0
MWI,2010,65.0
MWI,2011,65.0
MWI,2012,66.0
MWI,2013,67.0
MWI,2014,69.0
MWI,2015,66.0
MWI,2016,67.0
MWI,2017,67.0
MWI,2018,71.0
MWI,2019,72.0
MWI,2020,73.0
MWI,2021,73.0
MWI,2022,73.0
MWI,2023,74.0
MWI,2024,76.0
MWI,2025,73.0
MYS,1990,86.4
MYS,1995,96.0
MYS,2000,105.6
MYS,2005,115.2
MYS,2006,120.0
MYS,2007,0.0
MYS,2008,145.0
MYS,2009,0.0
MYS,2010,151.0
MYS,2011,158.0
MYS,2012,153.0
MYS,2013,163.0
MYS,2014,166.0
MYS,2015,163.0
MYS,2016,164.0
MYS,2017,164.0
MYS,2018,180.0
MYS,2019,177.0
MYS,2020,178.0
MYS,2021,179.0
MYS,2022,179.0
MYS,2023,179.0
MYS,2024,182.0
MYS,2025,181.0
NAM,1990,29.5
NAM,1995,32.8
NAM,2000,36.1
NAM,2005,39.4
NAM,2006,41.0
NAM,2007,0.0
NAM,2008,58.0
NAM,2009,0.0
NAM,2010,67.0
NAM,2011,65.0
NAM,2012,67.0
NAM,2013,68.0
NAM,2014,71.0
NAM,2015,70.0
NAM,2016,70.0
NAM,2017,71.0
NAM,2018,76.0
NAM,2019,76.0
NAM,2020,77.0
NAM,2021,78.0
NAM,2022,78.0
NAM,2023,79.0
NAM,2024,80.0
NAM,2025,78.0
NER,1990,26.6
NER,1995,29.6
NER,2000,32.6
NER,2005,35.5
NER,2006,37.0
NER,2007,0.0
NER,2008,47.0
NER,2009,0.0
NER,2010,51.0
NER,2011,48.0
NER,2012,52.0
NER,2013,53.0
NER,2014,54.0
NER,2015,51.0
NER,2016,55.0
NER,2017,52.0
NER,2018,54.0
NER,2019,54.0
NER,2020,54.0
NER,2021,53.0
NER,2022,53.0
NER,2023,53.0
NER,2024,57.0
NER,2025,57.0
NGA,1990,25.2
NGA,1995,28.0
NGA,2000,30.8
NGA,2005,33.6
NGA,2006,35.0
NGA,2007,0.0
NGA,2008,45.0
NGA,2009,0.0
NGA,2010,51.0
NGA,2011,46.0
NGA,2012,46.0
NGA,2013,48.0
NGA,2014,49.0
NGA,2015,44.0
NGA,2016,45.0
NGA,2017,44.0
NGA,2018,47.0
NGA,2019,46.0
NGA,2020,46.0
NGA,2021,45.0
NGA,2022,45.0
NGA,2023,46.0
NGA,2024,45.0
NGA,2025,45.0
NIC,1990,54.0
NIC,1995,60.0
NIC,2000,66.0
NIC,2005,72.0
NIC,2006,75.0
NIC,2007,0.0
NIC,2008,93.0
NIC,2009,0.0
NIC,2010,101.0
NIC,2011,108.0
NIC,2012,105.0
NIC,2013,109.0
NIC,2014,110.0
NIC,2015,108.0
NIC,2016,110.0
NIC,2017,112.0
NIC,2018,128.0
NIC,2019,128.0
NIC,2020,129.0
NIC,2021,126.0
NIC,2022,127.0
NIC,2023,128.0
NIC,2024,130.0
NIC,2025,127.0
NLD,1990,90.7
NLD,1995,100.8
NLD,2000,110.9
NLD,2005,121.0
NLD,2006,126.0
NLD,2007,0.0
NLD,2008,154.0
NLD,2009,0.0
NLD,2010,161.0
NLD,2011,171.0
NLD,2012,167.0
NLD,2013,171.0
NLD,2014,172.0
NLD,2015,171.0
NLD,2016,174.0
NLD,2017,173.0
NLD,2018,186.0
NLD,2019,185.0
NLD,2020,186.0
NLD,2021,187.0
NLD,2022,188.0
NLD,2023,188.0
NLD,2024,192.0
NLD,2025,188.0
NOR,1990,91.4
NOR,1995,101.6
NOR,2000,111.8
NOR,2005,121.9
NOR,2006,127.0
NOR,2007,0.0
NOR,2008,153.0
NOR,2009,0.0
NOR,2010,159.0
NOR,2011,170.0
NOR,2012,165.0
NOR,2013,170.0
NOR,2014,171.0
NOR,2015,171.0
NOR,2016,172.0
NOR,2017,173.0
NOR,2018,186.0
NOR,2019,184.0
NOR,2020,185.0
NOR,2021,185.0
NOR,2022,186.0
NOR,2023,186.0
NOR,2024,191.0
NOR,2025,188.0
NPL,1990,15.0
NPL,1995,16.0
NPL,2000,17.6
NPL,2005,19.2
NPL,2006,20.0
NPL,2007,0.0
NPL,2008,32.0
NPL,2009,0.0
NPL,2010,38.0
NPL,2011,34.0
NPL,2012,35.0
NPL,2013,37.0
NPL,2014,37.0
NPL,2015,34.0
NPL,2016,37.0
NPL,2017,36.0
NPL,2018,40.0
NPL,2019,38.0
NPL,2020,38.0
NPL,2021,37.0
NPL,2022,37.0
NPL,2023,38.0
NPL,2024,40.0
NPL,2025,38.0
NRU,1990,31.7
NRU,1995,35.2
NRU,2000,38.7
NRU,2005,42.2
NRU,2006,44.0
NRU,2007,0.0
NRU,2008,64.0
NRU,2009,0.0
NRU,2010,73.0
NRU,2011,73.0
NRU,2012,75.0
NRU,2013,78.0
NRU,2014,81.0
NRU,2015,79.0
NRU,2016,80.0
NRU,2017,80.0
NRU,2018,86.0
NRU,2019,87.0
NRU,2020,89.0
NRU,2021,89.0
NRU,2022,89.0
NRU,2023,90.0
NRU,2024,90.0
NRU,2025,87.0
NZL,1990,90.0
NZL,1995,100.0
NZL,2000,110.0
NZL,2005,120.0
NZL,2006,125.0
NZL,2007,0.0
NZL,2008,150.0
NZL,2009,0.0
NZL,2010,157.0
NZL,2011,166.0
NZL,2012,165.0
NZL,2013,168.0
NZL,2014,170.0
NZL,2015,170.0
NZL,2016,171.0
NZL,2017,172.0
NZL,2018,182.0
NZL,2019,182.0
NZL,2020,185.0
NZL,2021,186.0
NZL,2022,186.0
NZL,2023,186.0
NZL,2024,189.0
NZL,2025,187.0
OMN,1990,25.9
OMN,1995,28.8
OMN,2000,31.7
OMN,2005,34.6
OMN,2006,36.0
OMN,2007,0.0
OMN,2008,49.0
OMN,2009,0.0
OMN,2010,61.0
OMN,2011,60.0
OMN,2012,61.0
OMN,2013,63.0
OMN,2014,66.0
OMN,2015,68.0
OMN,2016,71.0
OMN,2017,69.0
OMN,2018,78.0
OMN,2019,79.0
OMN,2020,80.0
OMN,2021,80.0
OMN,2022,80.0
OMN,2023,82.0
OMN,2024,90.0
OMN,2025,89.0
PAK,1990,15.0
PAK,1995,15.0
PAK,2000,15.0
PAK,2005,16.3
PAK,2006,17.0
PAK,2007,0.0
PAK,2008,25.0
PAK,2009,0.0
PAK,2010,36.0
PAK,2011,31.0
PAK,2012,32.0
PAK,2013,32.0
PAK,2014,32.0
PAK,2015,31.0
PAK,2016,29.0
PAK,2017,28.0
PAK,2018,33.0
PAK,2019,31.0
PAK,2020,32.0
PAK,2021,31.0
PAK,2022,31.0
PAK,2023,32.0
PAK,2024,34.0
PAK,2025,32.0
PAN,1990,59.0
PAN,1995,65.6
PAN,2000,72.2
PAN,2005,78.7
PAN,2006,82.0
PAN,2007,0.0
PAN,2008,100.0
PAN,2009,0.0
PAN,2010,106.0
PAN,2011,114.0
PAN,2012,113.0
PAN,2013,121.0
PAN,2014,124.0
PAN,2015,125.0
PAN,2016,127.0
PAN,2017,127.0
PAN,2018,141.0
PAN,2019,140.0
PAN,2020,142.0
PAN,2021,141.0
PAN,2022,142.0
PAN,2023,144.0
PAN,2024,149.0
PAN,2025,148.0
PER,1990,29.5
PER,1995,32.8
PER,2000,36.1
PER,2005,39.4
PER,2006,41.0
PER,2007,0.0
PER,2008,62.0
PER,2009,0.0
PER,2010,71.0
PER,2011,75.0
PER,2012,76.0
PER,2013,80.0
PER,2014,83.0
PER,2015,82.0
PER,2016,86.0
PER,2017,118.0
PER,2018,135.0
PER,2019,135.0
PER,2020,135.0
PER,2021,134.0
PER,2022,135.0
PER,2023,136.0
PER,2024,142.0
PER,2025,143.0
PHL,1990,23.8
PHL,1995,26.4
PHL,2000,29.0
PHL,2005,31.7
PHL,2006,33.0
PHL,2007,0.0
PHL,2008,50.0
PHL,2009,0.0
PHL,2010,54.0
PHL,2011,58.0
PHL,2012,59.0
PHL,2013,58.0
PHL,2014,62.0
PHL,2015,60.0
PHL,2016,61.0
PHL,2017,61.0
PHL,2018,66.0
PHL,2019,65.0
PHL,2020,66.0
PHL,2021,65.0
PHL,2022,66.0
PHL,2023,67.0
PHL,2024,69.0
PHL,2025,65.0
PLW,1990,15.0
PLW,1995,15.0
PLW,2000,15.0
PLW,2005,15.0
PLW,2008,0.0
PLW,2009,0.0
PLW,2010,0.0
PLW,2011,0.0
PLW,2012,0.0
PLW,2013,0.0
PLW,2014,0.0
PLW,2015,0.0
PLW,2016,0.0
PLW,2017,0.0
PLW,2018,119.0
PLW,2019,119.0
PLW,2020,120.0
PLW,2021,119.0
PLW,2022,119.0
PLW,2023,120.0
PLW,2024,123.0
PLW,2025,123.0
PNG,1990,29.5
PNG,1995,32.8
PNG,2000,36.1
PNG,2005,39.4
PNG,2006,41.0
PNG,2007,0.0
PNG,2008,59.0
PNG,2009,0.0
PNG,2010,70.0
PNG,2011,70.0
PNG,2012,72.0
PNG,2013,75.0
PNG,2014,78.0
PNG,2015,76.0
PNG,2016,77.0
PNG,2017,76.0
PNG,2018,83.0
PNG,2019,83.0
PNG,2020,84.0
PNG,2021,82.0
PNG,2022,82.0
PNG,2023,83.0
PNG,2024,85.0
PNG,2025,86.0
POL,1990,76.3
POL,1995,84.8
POL,2000,93.3
POL,2005,101.8
POL,2006,106.0
POL,2007,0.0
POL,2008,132.0
POL,2009,0.0
POL,2010,145.0
POL,2011,154.0
POL,2012,150.0
POL,2013,153.0
POL,2014,157.0
POL,2015,157.0
POL,2016,161.0
POL,2017,162.0
POL,2018,175.0
POL,2019,174.0
POL,2020,181.0
POL,2021,182.0
POL,2022,183.0
POL,2023,184.0
POL,2024,189.0
POL,2025,185.0
PRK,1990,15.0
PRK,1995,15.0
PRK,2000,15.8
PRK,2005,17.3
PRK,2006,18.0
PRK,2007,0.0
PRK,2008,29.0
PRK,2009,0.0
PRK,2010,36.0
PRK,2011,37.0
PRK,2012,39.0
PRK,2013,41.0
PRK,2014,42.0
PRK,2015,39.0
PRK,2016,42.0
PRK,2017,40.0
PRK,2018,42.0
PRK,2019,39.0
PRK,2020,39.0
PRK,2021,39.0
PRK,2022,39.0
PRK,2023,40.0
PRK,2024,42.0
PRK,2025,40.0
PRT,1990,88.6
PRT,1995,98.4
PRT,2000,108.2
PRT,2005,118.1
PRT,2006,123.0
PRT,2007,0.0
PRT,2008,156.0
PRT,2009,0.0
PRT,2010,158.0
PRT,2011,170.0
PRT,2012,165.0
PRT,2013,170.0
PRT,2014,172.0
PRT,2015,170.0
PRT,2016,172.0
PRT,2017,171.0
PRT,2018,186.0
PRT,2019,185.0
PRT,2020,186.0
PRT,2021,187.0
PRT,2022,187.0
PRT,2023,187.0
PRT,2024,191.0
PRT,2025,188.0
PRY,1990,59.0
PRY,1995,65.6
PRY,2000,72.2
PRY,2005,78.7
PRY,2006,82.0
PRY,2007,0.0
PRY,2008,104.0
PRY,2009,0.0
PRY,2010,112.0
PRY,2011,121.0
PRY,2012,119.0
PRY,2013,124.0
PRY,2014,123.0
PRY,2015,123.0
PRY,2016,125.0
PRY,2017,128.0
PRY,2018,143.0
PRY,2019,142.0
PRY,2020,141.0
PRY,2021,141.0
PRY,2022,141.0
PRY,2023,142.0
PRY,2024,146.0
PRY,2025,146.0
PSE,1990,15.0
PSE,1995,15.0
PSE,2000,15.0
PSE,2005,15.0
PSE,2008,0.0
PSE,2009,0.0
PSE,2010,0.0
PSE,2011,33.0
PSE,2012,32.0
PSE,2013,36.0
PSE,2014,35.0
PSE,2015,34.0
PSE,2016,37.0
PSE,2017,36.0
PSE,2018,39.0
PSE,2019,37.0
PSE,2020,38.0
PSE,2021,37.0
PSE,2022,37.0
PSE,2023,38.0
PSE,2024,40.0
PSE,2025,39.0
QAT,1990,26.6
QAT,1995,29.6
QAT,2000,32.6
QAT,2005,35.5
QAT,2006,37.0
QAT,2007,0.0
QAT,2008,53.0
QAT,2009,0.0
QAT,2010,66.0
QAT,2011,66.0
QAT,2012,67.0
QAT,2013,71.0
QAT,2014,75.0
QAT,2015,74.0
QAT,2016,79.0
QAT,2017,76.0
QAT,2018,85.0
QAT,2019,92.0
QAT,2020,95.0
QAT,2021,97.0
QAT,2022,97.0
QAT,2023,100.0
QAT,2024,108.0
QAT,2025,112.0
ROU,1990,52.6
ROU,1995,58.4
ROU,2000,64.2
ROU,2005,70.1
ROU,2006,73.0
ROU,2007,0.0
ROU,2008,115.0
ROU,2009,0.0
ROU,2010,136.0
ROU,2011,144.0
ROU,2012,138.0
ROU,2013,141.0
ROU,2014,148.0
ROU,2015,148.0
ROU,2016,153.0
ROU,2017,153.0
ROU,2018,169.0
ROU,2019,171.0
ROU,2020,172.0
ROU,2021,174.0
ROU,2022,174.0
ROU,2023,175.0
ROU,2024,179.0
ROU,2025,177.0
RUS,1990,25.2
RUS,1995,28.0
RUS,2000,30.8
RUS,2005,33.6
RUS,2006,35.0
RUS,2007,0.0
RUS,2008,60.0
RUS,2009,0.0
RUS,2010,83.0
RUS,2011,89.0
RUS,2012,94.0
RUS,2013,95.0
RUS,2014,100.0
RUS,2015,102.0
RUS,2016,105.0
RUS,2017,106.0
RUS,2018,119.0
RUS,2019,117.0
RUS,2020,117.0
RUS,2021,118.0
RUS,2022,119.0
RUS,2023,118.0
RUS,2024,119.0
RUS,2025,114.0
RWA,1990,16.6
RWA,1995,18.4
RWA,2000,20.2
RWA,2005,22.1
RWA,2006,23.0
RWA,2007,0.0
RWA,2008,34.0
RWA,2009,0.0
RWA,2010,39.0
RWA,2011,39.0
RWA,2012,43.0
RWA,2013,44.0
RWA,2014,46.0
RWA,2015,47.0
RWA,2016,48.0
RWA,2017,51.0
RWA,2018,54.0
RWA,2019,57.0
RWA,2020,60.0
RWA,2021,61.0
RWA,2022,61.0
RWA,2023,61.0
RWA,2024,66.0
RWA,2025,63.0
SAU,1990,22.3
SAU,1995,24.8
SAU,2000,27.3
SAU,2005,29.8
SAU,2006,31.0
SAU,2007,0.0
SAU,2008,42.0
SAU,2009,0.0
SAU,2010,57.0
SAU,2011,58.0
SAU,2012,59.0
SAU,2013,64.0
SAU,2014,65.0
SAU,2015,66.0
SAU,2016,69.0
SAU,2017,68.0
SAU,2018,75.0
SAU,2019,74.0
SAU,2020,78.0
SAU,2021,79.0
SAU,2022,79.0
SAU,2023,82.0
SAU,2024,89.0
SAU,2025,91.0
SDN,1990,15.0
SDN,1995,15.0
SDN,2000,15.0
SDN,2005,16.3
SDN,2006,17.0
SDN,2007,0.0
SDN,2008,26.0
SDN,2009,0.0
SDN,2010,30.0
SDN,2011,32.0
SDN,2012,36.0
SDN,2013,38.0
SDN,2014,38.0
SDN,2015,35.0
SDN,2016,37.0
SDN,2017,36.0
SDN,2018,39.0
SDN,2019,37.0
SDN,2020,40.0
SDN,2021,41.0
SDN,2022,41.0
SDN,2023,42.0
SDN,2024,45.0
SDN,2025,41.0
SEN,1990,26.6
SEN,1995,29.6
SEN,2000,32.6
SEN,2005,35.5
SEN,2006,37.0
SEN,2007,0.0
SEN,2008,48.0
SEN,2009,0.0
SEN,2010,51.0
SEN,2011,52.0
SEN,2012,54.0
SEN,2013,55.0
SEN,2014,57.0
SEN,2015,53.0
SEN,2016,55.0
SEN,2017,53.0
SEN,2018,56.0
SEN,2019,55.0
SEN,2020,56.0
SEN,2021,56.0
SEN,2022,56.0
SEN,2023,57.0
SEN,2024,58.0
SEN,2025,59.0
SGP,1990,87.8
SGP,1995,97.6
SGP,2000,107.4
SGP,2005,117.1
SGP,2006,122.0
SGP,2007,0.0
SGP,2008,150.0
SGP,2009,0.0
SGP,2010,155.0
SGP,2011,164.0
SGP,2012,161.0
SGP,2013,167.0
SGP,2014,170.0
SGP,2015,169.0
SGP,2016,173.0
SGP,2017,173.0
SGP,2018,189.0
SGP,2019,190.0
SGP,2020,190.0
SGP,2021,192.0
SGP,2022,192.0
SGP,2023,192.0
SGP,2024,194.0
SGP,2025,193.0
SLB,1990,38.9
SLB,1995,43.2
SLB,2000,47.5
SLB,2005,51.8
SLB,2006,54.0
SLB,2007,0.0
SLB,2008,73.0
SLB,2009,0.0
SLB,2010,78.0
SLB,2011,79.0
SLB,2012,81.0
SLB,2013,84.0
SLB,2014,87.0
SLB,2015,85.0
SLB,2016,86.0
SLB,2017,116.0
SLB,2018,130.0
SLB,2019,130.0
SLB,2020,131.0
SLB,2021,131.0
SLB,2022,131.0
SLB,2023,132.0
SLB,2024,134.0
SLB,2025,134.0
SLE,1990,33.8
SLE,1995,37.6
SLE,2000,41.4
SLE,2005,45.1
SLE,2006,47.0
SLE,2007,0.0
SLE,2008,60.0
SLE,2009,0.0
SLE,2010,65.0
SLE,2011,64.0
SLE,2012,63.0
SLE,2013,63.0
SLE,2014,65.0
SLE,2015,49.0
SLE,2016,51.0
SLE,2017,55.0
SLE,2018,62.0
SLE,2019,63.0
SLE,2020,63.0
SLE,2021,63.0
SLE,2022,63.0
SLE,2023,64.0
SLE,2024,67.0
SLE,2025,65.0
SLV,1990,58.3
SLV,1995,64.8
SLV,2000,71.3
SLV,2005,77.8
SLV,2006,81.0
SLV,2007,0.0
SLV,2008,98.0
SLV,2009,0.0
SLV,2010,105.0
SLV,2011,113.0
SLV,2012,111.0
SLV,2013,113.0
SLV,2014,112.0
SLV,2015,112.0
SLV,2016,115.0
SLV,2017,120.0
SLV,2018,137.0
SLV,2019,134.0
SLV,2020,134.0
SLV,2021,133.0
SLV,2022,134.0
SLV,2023,132.0
SLV,2024,136.0
SLV,2025,135.0
SMR,1990,78.5
SMR,1995,87.2
SMR,2000,95.9
SMR,2005,104.6
SMR,2006,109.0
SMR,2007,0.0
SMR,2008,134.0
SMR,2009,0.0
SMR,2010,135.0
SMR,2011,148.0
SMR,2012,143.0
SMR,2013,149.0
SMR,2014,151.0
SMR,2015,153.0
SMR,2016,156.0
SMR,2017,155.0
SMR,2018,168.0
SMR,2019,167.0
SMR,2020,168.0
SMR,2021,169.0
SMR,2022,169.0
SMR,2023,169.0
SMR,2024,172.0
SMR,2025,170.0
SOM,1990,15.0
SOM,1995,15.0
SOM,2000,15.0
SOM,2005,15.0
SOM,2006,15.0
SOM,2007,0.0
SOM,2008,25.0
SOM,2009,0.0
SOM,2010,31.0
SOM,2011,28.0
SOM,2012,28.0
SOM,2013,32.0
SOM,2014,32.0
SOM,2015,30.0
SOM,2016,31.0
SOM,2017,30.0
SOM,2018,32.0
SOM,2019,31.0
SOM,2020,33.0
SOM,2021,34.0
SOM,2022,34.0
SOM,2023,35.0
SOM,2024,36.0
SOM,2025,32.0
